method,estimate,flow,cq,runid
beale,25.22748846024715,base,broken_dilution,89
rating,25.27741441588808,base,broken_dilution,89
composite,25.409746891243028,base,broken_dilution,89
truth,24.065357795405525,base,broken_dilution,89
pw,25.297429742898814,storm,broken_dilution,89
beale,25.0356911974112,storm,broken_dilution,89
rating,25.25971000183071,storm,broken_dilution,89
composite,25.42574593620721,storm,broken_dilution,89
truth,19.200545230323705,storm,broken_dilution,89
pw,25.28179929976882,unaltered,broken_dilution,89
beale,25.176871044261766,unaltered,broken_dilution,89
rating,25.25324900276824,unaltered,broken_dilution,89
composite,25.391690198001672,unaltered,broken_dilution,89
truth,23.088439320766483,unaltered,broken_dilution,89
pw,120.31113570818864,base,enrich,89
beale,123.41662423465135,base,enrich,89
rating,134.59418032360384,base,enrich,89
composite,135.89288967440766,base,enrich,89
truth,135.30433084818145,base,enrich,89
pw,126.53092763463134,storm,enrich,89
beale,143.95425209869722,storm,enrich,89
rating,177.30987371879093,storm,enrich,89
composite,179.87487858378444,storm,enrich,89
truth,180.6535599893913,storm,enrich,89
pw,122.65481947066884,unaltered,enrich,89
beale,128.2396555998609,unaltered,enrich,89
rating,145.82918135282117,unaltered,enrich,89
composite,147.41637801726208,unaltered,enrich,89
truth,145.70637291052276,unaltered,enrich,89
pw,13.618289042494693,base,none,89
beale,13.570772182765223,base,none,89
rating,13.611463842544905,base,none,89
composite,13.974243903019076,base,none,89
truth,13.311014697860216,base,none,89
pw,13.631812252440133,storm,none,89
beale,13.773313688493571,storm,none,89
rating,14.71920907343423,storm,none,89
composite,14.81062349364787,storm,none,89
truth,13.25279511529469,storm,none,89
pw,13.651902063557682,unaltered,none,89
beale,13.628867320385435,unaltered,none,89
rating,13.878139283410627,unaltered,none,89
composite,14.201516549014775,unaltered,none,89
truth,13.305962748312277,unaltered,none,89
pw,13.110569900848262,base,chemostatic,89
beale,13.099100375208467,base,chemostatic,89
rating,13.04042969499496,base,chemostatic,89
composite,13.083159065589733,base,chemostatic,89
truth,13.311014697860216,base,chemostatic,89
pw,13.059434082469735,storm,chemostatic,89
beale,12.939496799564466,storm,chemostatic,89
rating,12.679322753241072,storm,chemostatic,89
composite,12.775625149998907,storm,chemostatic,89
truth,13.243967088500485,storm,chemostatic,89
pw,13.083321190515523,unaltered,chemostatic,89
beale,13.05232396842408,unaltered,chemostatic,89
rating,12.945400580051256,unaltered,chemostatic,89
composite,12.995062854573687,unaltered,chemostatic,89
truth,13.294907282263578,unaltered,chemostatic,89
pw,25.241962928849162,base,broken_dilution,88
beale,25.253082235813583,base,broken_dilution,88
rating,25.221640529792825,base,broken_dilution,88
composite,25.22580018679295,base,broken_dilution,88
truth,24.099733607030743,base,broken_dilution,88
pw,24.81508603739163,storm,broken_dilution,88
beale,24.970855015882655,storm,broken_dilution,88
rating,24.737295164846795,storm,broken_dilution,88
composite,24.44053325210074,storm,broken_dilution,88
truth,19.23827545219111,storm,broken_dilution,88
pw,25.13333879475999,unaltered,broken_dilution,88
beale,25.177811333013672,unaltered,broken_dilution,88
rating,25.096836324774998,unaltered,broken_dilution,88
composite,25.040257621642176,unaltered,broken_dilution,88
truth,23.125058127297212,unaltered,broken_dilution,88
pw,121.37285338797042,base,enrich,88
beale,124.47491167716568,base,enrich,88
rating,135.52927947687513,base,enrich,88
composite,136.32619572284915,base,enrich,88
truth,135.28379429643417,base,enrich,88
pw,126.84859412345195,storm,enrich,88
beale,143.2489306914544,storm,enrich,88
rating,180.08015666567195,storm,enrich,88
composite,181.03894488505873,storm,enrich,88
truth,180.64312052092012,storm,enrich,88
pw,123.51515762512416,unaltered,enrich,88
beale,128.96514357397993,unaltered,enrich,88
rating,147.06166853869001,unaltered,enrich,88
composite,147.84387444762802,unaltered,enrich,88
truth,145.6921073294424,unaltered,enrich,88
pw,13.52710436292416,base,none,88
beale,13.602565005775498,base,none,88
rating,13.301716205985556,base,none,88
composite,13.754884771992895,base,none,88
truth,13.31686873903558,base,none,88
pw,13.603827928280648,storm,none,88
beale,13.589977651212942,storm,none,88
rating,13.551550171731156,storm,none,88
composite,14.06163701441274,storm,none,88
truth,13.250961799271497,storm,none,88
pw,13.528434112059117,unaltered,none,88
beale,13.594580953849055,unaltered,none,88
rating,13.346388434691828,unaltered,none,88
composite,13.79972432956069,unaltered,none,88
truth,13.283076670933067,unaltered,none,88
pw,13.153566971488779,base,chemostatic,88
beale,13.15879483651407,base,chemostatic,88
rating,13.087661233950966,base,chemostatic,88
composite,13.11208446322979,base,chemostatic,88
truth,13.31686873903558,base,chemostatic,88
pw,13.036314094483755,storm,chemostatic,88
beale,13.063853085783686,storm,chemostatic,88
rating,12.740317596600548,storm,chemostatic,88
composite,12.71148235209932,storm,chemostatic,88
truth,13.263524249813035,storm,chemostatic,88
pw,13.11663468062711,unaltered,chemostatic,88
beale,13.12641395796439,unaltered,chemostatic,88
rating,12.996773723364415,unaltered,chemostatic,88
composite,13.013644718254453,unaltered,chemostatic,88
truth,13.301744227374922,unaltered,chemostatic,88
pw,25.203275233239005,base,broken_dilution,87
beale,25.203881273831858,base,broken_dilution,87
rating,25.194855594923883,base,broken_dilution,87
composite,25.30744626173994,base,broken_dilution,87
truth,24.07290997418151,base,broken_dilution,87
pw,25.148388076639517,storm,broken_dilution,87
beale,25.281205958690805,storm,broken_dilution,87
rating,24.95947515501756,storm,broken_dilution,87
composite,25.081595964146448,storm,broken_dilution,87
truth,19.222010083392227,storm,broken_dilution,87
pw,25.178118536424744,unaltered,broken_dilution,87
beale,25.199191635773232,unaltered,broken_dilution,87
rating,25.134388720811415,unaltered,broken_dilution,87
composite,25.255983279446323,unaltered,broken_dilution,87
truth,23.100429620667935,unaltered,broken_dilution,87
pw,122.45032292001038,base,enrich,87
beale,126.11105338120569,base,enrich,87
rating,137.18709133693486,base,enrich,87
composite,138.2814951964087,base,enrich,87
truth,135.3652619765371,base,enrich,87
pw,128.25387631360832,storm,enrich,87
beale,150.16807576460403,storm,enrich,87
rating,182.40122036490865,storm,enrich,87
composite,183.81721520681916,storm,enrich,87
truth,181.01293425451513,storm,enrich,87
pw,124.7678166862427,unaltered,enrich,87
beale,131.55732853627714,unaltered,enrich,87
rating,149.02595260789542,unaltered,enrich,87
composite,150.2252856138417,unaltered,enrich,87
truth,145.8062401259889,unaltered,enrich,87
pw,13.695494586694993,base,none,87
beale,13.719667685774539,base,none,87
rating,13.82704222416612,base,none,87
composite,14.438244454037727,base,none,87
truth,13.317636865718304,base,none,87
pw,14.289331895584278,storm,none,87
beale,14.803514128893681,storm,none,87
rating,15.244001155468517,storm,none,87
composite,16.266978392765918,storm,none,87
truth,13.357705551214304,storm,none,87
pw,13.884873160142742,unaltered,none,87
beale,13.946891004125563,unaltered,none,87
rating,14.213012384750975,unaltered,none,87
composite,14.95234347937683,unaltered,none,87
truth,13.325193588640843,unaltered,none,87
pw,13.11846145930169,base,chemostatic,87
beale,13.124671705144355,base,chemostatic,87
rating,13.091606396556918,base,chemostatic,87
composite,13.15767411537286,base,chemostatic,87
truth,13.317636865718304,base,chemostatic,87
pw,13.069410524301334,storm,chemostatic,87
beale,13.170306071031508,storm,chemostatic,87
rating,12.852777559677367,storm,chemostatic,87
composite,12.937413140526786,storm,chemostatic,87
truth,13.27925616494302,storm,chemostatic,87
pw,13.094050271739782,unaltered,chemostatic,87
beale,13.116679565628736,unaltered,chemostatic,87
rating,13.032141988524282,unaltered,chemostatic,87
composite,13.099862250698337,unaltered,chemostatic,87
truth,13.306949489032688,unaltered,chemostatic,87
pw,25.398696901457853,base,broken_dilution,86
beale,25.364868644216216,base,broken_dilution,86
rating,25.297420179675907,base,broken_dilution,86
composite,25.329989398064,base,broken_dilution,86
truth,24.08753195497529,base,broken_dilution,86
pw,25.314126023701952,storm,broken_dilution,86
beale,25.016767777651847,storm,broken_dilution,86
rating,24.718826592549433,storm,broken_dilution,86
composite,24.704181413767195,storm,broken_dilution,86
truth,19.220811503048182,storm,broken_dilution,86
pw,25.359224839866542,unaltered,broken_dilution,86
beale,25.281996298068208,unaltered,broken_dilution,86
rating,25.155293569469524,unaltered,broken_dilution,86
composite,25.185187436206157,unaltered,broken_dilution,86
truth,23.11179980413599,unaltered,broken_dilution,86
pw,121.25111361146085,base,enrich,86
beale,124.28249750744085,base,enrich,86
rating,134.50877111886265,base,enrich,86
composite,135.3417268373494,base,enrich,86
truth,135.27850394989966,base,enrich,86
pw,125.78624590251871,storm,enrich,86
beale,142.22348396105446,storm,enrich,86
rating,172.45003159104704,storm,enrich,86
composite,173.52010649628664,storm,enrich,86
truth,180.70356044584528,storm,enrich,86
pw,123.1480361250882,unaltered,enrich,86
beale,128.51631470159097,unaltered,enrich,86
rating,144.54550175959417,unaltered,enrich,86
composite,145.42002821461494,unaltered,enrich,86
truth,145.69260030393338,unaltered,enrich,86
pw,13.47277315349464,base,none,86
beale,13.528948188491857,base,none,86
rating,14.184987429111118,base,none,86
composite,14.508064719075236,base,none,86
truth,13.317437712182933,base,none,86
pw,14.007026116243534,storm,none,86
beale,13.883133441653394,storm,none,86
rating,17.59039898472268,storm,none,86
composite,17.76204128187766,storm,none,86
truth,13.317216987688298,storm,none,86
pw,13.64075163869846,unaltered,none,86
beale,13.68380631766486,unaltered,none,86
rating,15.032438793913334,unaltered,none,86
composite,15.315162005756044,unaltered,none,86
truth,13.318319853540714,unaltered,none,86
pw,13.221058566666857,base,chemostatic,86
beale,13.238184900764939,base,chemostatic,86
rating,13.320062386017547,base,chemostatic,86
composite,13.39128833798677,base,chemostatic,86
truth,13.317437712182933,base,chemostatic,86
pw,13.158597534146926,storm,chemostatic,86
beale,13.314367926716871,storm,chemostatic,86
rating,13.523944456277583,storm,chemostatic,86
composite,13.535115811164939,storm,chemostatic,86
truth,13.27260710564622,storm,chemostatic,86
pw,13.210768724612034,unaltered,chemostatic,86
beale,13.254664787615711,unaltered,chemostatic,86
rating,13.37030828622935,unaltered,chemostatic,86
composite,13.432975659764928,unaltered,chemostatic,86
truth,13.305192836242858,unaltered,chemostatic,86
pw,25.384320363076238,base,broken_dilution,85
beale,25.40743640606182,base,broken_dilution,85
rating,25.30862632768573,base,broken_dilution,85
composite,25.31443078277646,base,broken_dilution,85
truth,24.091795678191794,base,broken_dilution,85
pw,24.984577976388774,storm,broken_dilution,85
beale,25.149907605405556,storm,broken_dilution,85
rating,24.717349057831303,storm,broken_dilution,85
composite,24.47107757263359,storm,broken_dilution,85
truth,19.23939442979175,storm,broken_dilution,85
pw,25.274598758826208,unaltered,broken_dilution,85
beale,25.328287883404837,unaltered,broken_dilution,85
rating,25.14686647841365,unaltered,broken_dilution,85
composite,25.100477173627375,unaltered,broken_dilution,85
truth,23.11838595833295,unaltered,broken_dilution,85
pw,122.03166924979794,base,enrich,85
beale,124.81098801002827,base,enrich,85
rating,136.53239119756242,base,enrich,85
composite,137.60732066008197,base,enrich,85
truth,135.27115467314047,base,enrich,85
pw,129.13848153151105,storm,enrich,85
beale,143.7055682828801,storm,enrich,85
rating,181.18361320012764,storm,enrich,85
composite,184.24354927521253,storm,enrich,85
truth,180.57476970011302,storm,enrich,85
pw,124.46697982994036,unaltered,enrich,85
beale,129.3358566427993,unaltered,enrich,85
rating,148.1106227628209,unaltered,enrich,85
composite,149.5006046337788,unaltered,enrich,85
truth,145.65811234081076,unaltered,enrich,85
pw,14.054110454575572,base,none,85
beale,14.239873302796452,base,none,85
rating,14.387197993733274,base,none,85
composite,14.64125211280734,base,none,85
truth,13.313139886988408,base,none,85
pw,13.6495377442304,storm,none,85
beale,14.33785253307877,storm,none,85
rating,16.00661412013045,storm,none,85
composite,15.6722812839329,storm,none,85
truth,13.217813886406063,storm,none,85
pw,14.001320927185857,unaltered,none,85
beale,14.298855753855817,unaltered,none,85
rating,14.77781435482461,unaltered,none,85
composite,14.898215081716902,unaltered,none,85
truth,13.266188589335437,unaltered,none,85
pw,13.198873909427837,base,chemostatic,85
beale,13.200918076036887,base,chemostatic,85
rating,13.212694510700276,base,chemostatic,85
composite,13.309443275899692,base,chemostatic,85
truth,13.313139886988408,base,chemostatic,85
pw,13.18922900235712,storm,chemostatic,85
beale,13.20699625263094,storm,chemostatic,85
rating,13.114626417899832,storm,chemostatic,85
composite,13.241414754839575,storm,chemostatic,85
truth,13.262658102680145,storm,chemostatic,85
pw,13.192029441153869,unaltered,chemostatic,85
beale,13.195486221922991,unaltered,chemostatic,85
rating,13.19109291606852,unaltered,chemostatic,85
composite,13.29878858924209,unaltered,chemostatic,85
truth,13.29966939572869,unaltered,chemostatic,85
pw,24.9898329932653,base,broken_dilution,84
beale,25.098604734920805,base,broken_dilution,84
rating,24.911335952962673,base,broken_dilution,84
composite,24.90122635342137,base,broken_dilution,84
truth,24.086121490478607,base,broken_dilution,84
pw,24.45478804638281,storm,broken_dilution,84
beale,25.227944893974477,storm,broken_dilution,84
rating,24.190761906180928,storm,broken_dilution,84
composite,23.794830727420102,storm,broken_dilution,84
truth,19.237142476117526,storm,broken_dilution,84
pw,24.856385387108492,unaltered,broken_dilution,84
beale,25.08367229023555,unaltered,broken_dilution,84
rating,24.730632310905968,unaltered,broken_dilution,84
composite,24.646888425536652,unaltered,broken_dilution,84
truth,23.113672666079655,unaltered,broken_dilution,84
pw,121.218717713536,base,enrich,84
beale,123.26719226378212,base,enrich,84
rating,134.7399059498032,base,enrich,84
composite,137.66769397434192,base,enrich,84
truth,135.34811384830755,base,enrich,84
pw,130.02513593403594,storm,enrich,84
beale,142.14841993166706,storm,enrich,84
rating,184.64604876380514,storm,enrich,84
composite,189.78886969297173,storm,enrich,84
truth,180.75114495262574,storm,enrich,84
pw,124.09608984475157,unaltered,enrich,84
beale,127.80177997498454,unaltered,enrich,84
rating,147.6287710771027,unaltered,enrich,84
composite,150.95521038695048,unaltered,enrich,84
truth,145.76560691608023,unaltered,enrich,84
pw,12.262271686057279,base,none,84
beale,12.374190404970001,base,none,84
rating,11.95064058434628,base,none,84
composite,12.550336533881925,base,none,84
truth,13.318885352913801,base,none,84
